,neighbourhood,latitude,longitude
Queens,Briarwood,40.71347,-73.80873000000003
Manhattan,Midtown,40.76597,-73.98177
Brooklyn,Bushwick,40.69552,-73.91165
Queens,Astoria,40.77029,-73.91881
Manhattan,Upper West Side,40.78818,-73.96795999999998
Brooklyn,Greenpoint,40.7348,-73.95543
Manhattan,Midtown,40.74549,-73.99065999999998
Brooklyn,Greenpoint,40.73159,-73.95713
Queens,Jackson Heights,40.75586,-73.87014
Staten Island,South Beach,40.58639,-74.08943000000002
Queens,Elmhurst,40.74111,-73.88184
Manhattan,Chelsea,40.74011,-73.99745
Bronx,Concourse,40.83007,-73.92251
Queens,Astoria,40.75718,-73.92763000000002
Manhattan,East Village,40.72653,-73.98501
Queens,Ditmars Steinway,40.77888,-73.90827
Staten Island,Rosebank,40.60816,-74.07634
Manhattan,Hell's Kitchen,40.76094000000001,-73.99778
Manhattan,Midtown,40.75674,-73.97201
Manhattan,Hell's Kitchen,40.75504,-73.99521
Manhattan,Harlem,40.81502,-73.94183000000002
Brooklyn,Brooklyn Heights,40.69719,-73.99229
Queens,Jackson Heights,40.75473,-73.8715
Brooklyn,Clinton Hill,40.68303,-73.95988
Brooklyn,Bushwick,40.69387,-73.9102
Brooklyn,Bushwick,40.69418,-73.9114
Brooklyn,Bensonhurst,40.61208,-74.00180999999998
Brooklyn,Bedford-Stuyvesant,40.68071,-73.95761
Queens,St. Albans,40.6978,-73.76775
Queens,Jackson Heights,40.75749,-73.85811
Brooklyn,East Flatbush,40.66098,-73.92381999999998
Manhattan,Midtown,40.76289000000001,-73.98003
Manhattan,Tribeca,40.71904,-74.00856999999998
Brooklyn,Bedford-Stuyvesant,40.69223,-73.95141
Brooklyn,Bedford-Stuyvesant,40.69381,-73.94998000000002
Manhattan,Midtown,40.74757,-73.98671
Manhattan,Morningside Heights,40.81424000000001,-73.96051
Brooklyn,Williamsburg,40.71421,-73.95421
Manhattan,Upper East Side,40.76105,-73.96294
Manhattan,Harlem,40.8063,-73.94484
Brooklyn,Borough Park,40.63543,-74.00701
Queens,Sunnyside,40.73986,-73.91996
Manhattan,West Village,40.73531,-74.00303000000002
Manhattan,Midtown,40.75322,-73.97353000000003
Manhattan,Harlem,40.80903,-73.94306999999998
Manhattan,Upper East Side,40.76877,-73.95479
Staten Island,Todt Hill,40.58392,-74.1078
Manhattan,East Village,40.72849,-73.98002
Manhattan,Nolita,40.72342,-73.99408000000003
Manhattan,Upper West Side,40.7764,-73.98144
Manhattan,East Village,40.72726,-73.97934000000002
Brooklyn,Flatbush,40.63462,-73.95572
Queens,Astoria,40.76107,-73.91364
Manhattan,Morningside Heights,40.80559,-73.96606
Brooklyn,Williamsburg,40.71247,-73.96295
Brooklyn,South Slope,40.66129,-73.98734
Staten Island,Concord,40.60367,-74.0695
Manhattan,Chelsea,40.7487,-73.99678
Manhattan,Harlem,40.81861,-73.94565
Manhattan,Harlem,40.80935,-73.9442
Brooklyn,Park Slope,40.67811,-73.97974
Manhattan,Washington Heights,40.84534,-73.93479
Brooklyn,Bushwick,40.69016,-73.91075
Brooklyn,Carroll Gardens,40.67861,-73.99469
Manhattan,Hell's Kitchen,40.76388,-73.99306999999997
Manhattan,Midtown,40.74684,-73.98698
Manhattan,Lower East Side,40.71489,-73.98510999999998
Manhattan,East Harlem,40.78819,-73.94234
Manhattan,East Village,40.72877,-73.98938000000003
Brooklyn,Crown Heights,40.66935,-73.94133000000002
Manhattan,Upper East Side,40.77697,-73.96063000000002
Queens,Astoria,40.76204,-73.92267
Manhattan,Morningside Heights,40.80413,-73.96415999999998
Staten Island,Bull's Head,40.617,-74.16485
Manhattan,East Village,40.72185,-73.98451
Manhattan,Morningside Heights,40.80463,-73.96373
Brooklyn,Greenpoint,40.73297,-73.95385
Brooklyn,Greenpoint,40.73099000000001,-73.956
Queens,Rego Park,40.72986,-73.85929
Manhattan,Financial District,40.71086,-74.00721
Manhattan,Hell's Kitchen,40.76199,-73.99253
Brooklyn,Bedford-Stuyvesant,40.69388,-73.94501
Brooklyn,Williamsburg,40.71047,-73.95529
Queens,Ozone Park,40.68129,-73.84235
Manhattan,Midtown,40.74626,-73.98682
Manhattan,Washington Heights,40.83284,-73.94461
Brooklyn,Williamsburg,40.71194000000001,-73.9668
Brooklyn,Crown Heights,40.66847,-73.95225
Brooklyn,Bedford-Stuyvesant,40.69379,-73.94384000000002
Brooklyn,Bedford-Stuyvesant,40.69304,-73.94349
Manhattan,Washington Heights,40.83513,-73.94738000000002
Brooklyn,Bushwick,40.70137,-73.92442
Queens,Astoria,40.76276,-73.92508000000002
Manhattan,Upper West Side,40.76964,-73.98615
Manhattan,Harlem,40.81226,-73.94136999999998
Manhattan,Midtown,40.74945,-73.98761999999998
Manhattan,East Village,40.72908,-73.98912
Manhattan,Nolita,40.7223,-73.99606999999997
Brooklyn,Brighton Beach,40.58056,-73.96313
Brooklyn,Bedford-Stuyvesant,40.69105,-73.95881999999997
Queens,Sunnyside,40.7366,-73.92358
Brooklyn,Williamsburg,40.71145,-73.95534
Brooklyn,Prospect Heights,40.67929,-73.97097
Manhattan,Upper East Side,40.77114,-73.95913
Brooklyn,Williamsburg,40.70969,-73.94355999999998
Queens,Ditmars Steinway,40.77489,-73.9161
Manhattan,Midtown,40.75524,-73.97269
Manhattan,Midtown,40.75611,-73.97209000000002
Manhattan,Upper East Side,40.75968,-73.95963
Manhattan,West Village,40.7374,-74.00409
Manhattan,Washington Heights,40.84832,-73.93583000000002
Brooklyn,Bedford-Stuyvesant,40.69175,-73.94334
Manhattan,Chinatown,40.71722000000001,-74.00293
Brooklyn,Bay Ridge,40.62444,-74.02916
Brooklyn,Bushwick,40.70167,-73.93308
Brooklyn,Bedford-Stuyvesant,40.68457,-73.93456
Brooklyn,Williamsburg,40.70878,-73.96621999999998
Brooklyn,Bushwick,40.70137,-73.93276999999998
Brooklyn,Bedford-Stuyvesant,40.68342,-73.92838
Brooklyn,Bedford-Stuyvesant,40.68337,-73.9288
Manhattan,Hell's Kitchen,40.76382,-73.98815
Brooklyn,Park Slope,40.67137,-73.98064000000002
Queens,Jamaica,40.68547,-73.79063000000002
Brooklyn,Fort Greene,40.69686,-73.97315
Brooklyn,Williamsburg,40.71351,-73.96066
Brooklyn,Prospect Heights,40.68014,-73.96539
Brooklyn,Flatbush,40.63513,-73.9672
Manhattan,Upper West Side,40.78587,-73.97589
Manhattan,Murray Hill,40.74936,-73.97836
Manhattan,Harlem,40.81296,-73.94216999999998
Manhattan,NoHo,40.72584000000001,-73.99306
Brooklyn,Bushwick,40.69327,-73.90773
Manhattan,Hell's Kitchen,40.7639,-73.99083
Manhattan,Harlem,40.82364000000001,-73.94471999999998
Manhattan,East Village,40.72145,-73.97881
Manhattan,Hell's Kitchen,40.76614,-73.98484
Manhattan,Theater District,40.76189,-73.98338000000003
Manhattan,Murray Hill,40.74485,-73.97072
Manhattan,Washington Heights,40.85416,-73.9292
Manhattan,Upper East Side,40.78411,-73.95097
Manhattan,Harlem,40.82153,-73.94612
Brooklyn,Bedford-Stuyvesant,40.69206,-73.95997
Manhattan,Financial District,40.70626,-74.00480999999998
Manhattan,Midtown,40.74759,-73.98889
Brooklyn,Carroll Gardens,40.68572,-73.99234
Queens,Briarwood,40.70626,-73.81463000000002
Manhattan,Harlem,40.81223,-73.95284000000002
Manhattan,Gramercy,40.7367,-73.98985
Queens,Ridgewood,40.69973,-73.90835
Manhattan,Harlem,40.82267,-73.95044
Manhattan,East Harlem,40.78552,-73.94153
Brooklyn,Bedford-Stuyvesant,40.69416,-73.94528000000003
Brooklyn,Brooklyn Heights,40.69033,-73.9931
Brooklyn,Bedford-Stuyvesant,40.69288,-73.946
Manhattan,East Harlem,40.78661,-73.94349
Brooklyn,Sunset Park,40.66266,-73.99064
Brooklyn,Williamsburg,40.72062,-73.9555
Queens,Woodhaven,40.6854,-73.8623
Manhattan,Upper East Side,40.76464,-73.95831
Brooklyn,Williamsburg,40.71204,-73.96540999999998
Brooklyn,Fort Greene,40.68723,-73.97369
Brooklyn,Bay Ridge,40.62049,-74.02304000000002
Manhattan,Harlem,40.8252,-73.95189
Brooklyn,Crown Heights,40.66734,-73.95636999999998
Brooklyn,Flatbush,40.6458,-73.95392
Manhattan,Lower East Side,40.71856,-73.98485
Brooklyn,Bedford-Stuyvesant,40.69853,-73.94736
Staten Island,West Brighton,40.62625,-74.11109
Brooklyn,Bedford-Stuyvesant,40.69712,-73.94731999999998
Brooklyn,Bedford-Stuyvesant,40.69651,-73.94763
Manhattan,Harlem,40.82827,-73.94256999999998
Manhattan,Morningside Heights,40.80392,-73.96556
Brooklyn,Bedford-Stuyvesant,40.697,-73.94543
Brooklyn,Bedford-Stuyvesant,40.69871,-73.94686
Queens,Forest Hills,40.71588,-73.83266
Brooklyn,Bedford-Stuyvesant,40.69816,-73.94703
Brooklyn,Bedford-Stuyvesant,40.69854,-73.94552
Brooklyn,Bedford-Stuyvesant,40.69746,-73.9454
Manhattan,Hell's Kitchen,40.75464,-73.99542
Brooklyn,Williamsburg,40.7158,-73.95863
Manhattan,Financial District,40.70496,-74.00964
Queens,Corona,40.75047,-73.85374
Brooklyn,Cypress Hills,40.67959000000001,-73.89209
Brooklyn,Bushwick,40.69155,-73.90595
Brooklyn,Fort Greene,40.69519,-73.97202
Brooklyn,Greenpoint,40.72674,-73.95495
Brooklyn,Bedford-Stuyvesant,40.69065,-73.95153
Brooklyn,Bedford-Stuyvesant,40.69072,-73.95026
Brooklyn,Bushwick,40.69807,-73.91494
Brooklyn,Gowanus,40.67662,-73.98642
Brooklyn,Greenpoint,40.73136,-73.95447
Brooklyn,Greenpoint,40.73274,-73.95575
Brooklyn,Williamsburg,40.7073,-73.95739
Brooklyn,Prospect-Lefferts Gardens,40.66108,-73.96153000000002
Brooklyn,Cypress Hills,40.68775,-73.87044
Manhattan,Hell's Kitchen,40.76328,-73.98942
Manhattan,Washington Heights,40.83469,-73.94604
Brooklyn,Bushwick,40.70114,-73.91879
Brooklyn,Bushwick,40.69992,-73.92013
Brooklyn,Bushwick,40.70156,-73.91913000000002
Brooklyn,Bushwick,40.70091,-73.92003000000003
Brooklyn,Bushwick,40.70154,-73.91873000000002
Manhattan,Upper East Side,40.77327,-73.94939000000002
Manhattan,East Harlem,40.79524,-73.93429
Brooklyn,Bedford-Stuyvesant,40.67745,-73.90958
Brooklyn,Bedford-Stuyvesant,40.67937,-73.91108
Manhattan,East Harlem,40.79468,-73.94194
Manhattan,Harlem,40.82359,-73.95508000000002
Manhattan,East Village,40.72208,-73.98472
Brooklyn,Williamsburg,40.71507,-73.95461999999998
Brooklyn,Bushwick,40.69976,-73.91202
Manhattan,Upper West Side,40.78014,-73.97974
Manhattan,Hell's Kitchen,40.75651,-73.99807
Manhattan,Midtown,40.76474,-73.98187
Queens,Long Island City,40.74705,-73.94594000000002
Queens,Sunnyside,40.74185,-73.92701
Queens,Astoria,40.75862,-73.91096999999998
Queens,Astoria,40.7673,-73.91194
Brooklyn,Bedford-Stuyvesant,40.69032,-73.9544
Manhattan,Washington Heights,40.84701,-73.93949
Brooklyn,Brighton Beach,40.57755,-73.96667
Brooklyn,Bedford-Stuyvesant,40.69274,-73.93481
Manhattan,Kips Bay,40.74579,-73.97887
Manhattan,Upper West Side,40.76835,-73.98366999999998
Queens,Queens Village,40.71024,-73.72928
Brooklyn,Bushwick,40.70288,-73.9195
Manhattan,East Village,40.72576,-73.97685
Manhattan,East Village,40.72322,-73.98689
Manhattan,East Village,40.7229,-73.98698
Brooklyn,Greenpoint,40.72198,-73.94991999999998
Manhattan,Midtown,40.76434,-73.98199
Bronx,Highbridge,40.83217,-73.93148000000002
Manhattan,Midtown,40.75935,-73.96422
Brooklyn,Bushwick,40.70125,-73.91982
Brooklyn,East New York,40.6626,-73.87731
Brooklyn,Bedford-Stuyvesant,40.69414,-73.93231
Manhattan,Chinatown,40.71491,-73.99878000000002
Brooklyn,Bay Ridge,40.63766,-74.02626
Brooklyn,Flatbush,40.63635,-73.95501999999998
Brooklyn,Bushwick,40.70264,-73.92514
Manhattan,Greenwich Village,40.73429,-73.99675
Manhattan,East Village,40.72348,-73.98321999999997
Manhattan,Greenwich Village,40.73432,-73.99686
Brooklyn,Greenpoint,40.7218,-73.94085
Brooklyn,Bushwick,40.69786,-73.93125
Queens,Sunnyside,40.74322,-73.91989000000002
Brooklyn,Gowanus,40.67022,-73.9914
Brooklyn,Williamsburg,40.71653,-73.94618
Manhattan,Financial District,40.70486,-74.01546
Queens,Kew Gardens Hills,40.72292,-73.81635
Brooklyn,Bedford-Stuyvesant,40.68652,-73.95411999999997
Brooklyn,Williamsburg,40.7068,-73.94439
Brooklyn,Cypress Hills,40.68911,-73.86922
Brooklyn,Bushwick,40.69663,-73.91226
Brooklyn,Bedford-Stuyvesant,40.6781,-73.91163
Brooklyn,Fort Greene,40.68638,-73.97378
Brooklyn,Williamsburg,40.70516,-73.94423
Manhattan,Kips Bay,40.74257,-73.97948000000002
Manhattan,Upper East Side,40.76975,-73.9524
Brooklyn,Williamsburg,40.70803,-73.95475
Brooklyn,Bedford-Stuyvesant,40.68562,-73.94921
Brooklyn,Bedford-Stuyvesant,40.6928,-73.94525
Brooklyn,Bushwick,40.68581,-73.91176
Brooklyn,Bedford-Stuyvesant,40.68804,-73.92279
Brooklyn,Williamsburg,40.71526,-73.94986999999998
Manhattan,Upper West Side,40.7826,-73.98006
Manhattan,Midtown,40.75503,-73.97131
Brooklyn,Bedford-Stuyvesant,40.67717,-73.91161
Brooklyn,Bedford-Stuyvesant,40.67805,-73.91071
Brooklyn,Bedford-Stuyvesant,40.67783,-73.91109
Manhattan,Upper East Side,40.77063,-73.95819
Brooklyn,Bedford-Stuyvesant,40.69031,-73.95855
Manhattan,Washington Heights,40.84427,-73.94216
Brooklyn,Williamsburg,40.71518,-73.93982
Manhattan,Harlem,40.8084,-73.94439
Manhattan,Midtown,40.74749,-73.98816
Manhattan,Upper West Side,40.79306,-73.9676
Queens,Ditmars Steinway,40.77362,-73.91946999999998
Brooklyn,Williamsburg,40.71808,-73.95859
Brooklyn,Prospect-Lefferts Gardens,40.66192,-73.94668
Brooklyn,Williamsburg,40.7156,-73.95233
Manhattan,Upper West Side,40.77873,-73.97845
Brooklyn,Brooklyn Heights,40.69615,-73.99682
Brooklyn,Flatbush,40.6512,-73.95908
Queens,Woodside,40.74361,-73.90758000000002
Brooklyn,Canarsie,40.63677,-73.89416
Queens,Sunnyside,40.73753,-73.92233
Manhattan,Upper East Side,40.77807,-73.95003
Brooklyn,Canarsie,40.63784,-73.89406
Brooklyn,Flatbush,40.6363,-73.95168000000002
Brooklyn,Flatbush,40.6345,-73.9519
Brooklyn,Cypress Hills,40.67791,-73.90661999999998
Brooklyn,Bedford-Stuyvesant,40.67954,-73.93276
Brooklyn,Bedford-Stuyvesant,40.67854000000001,-73.93204
Manhattan,East Village,40.72455,-73.9783
Brooklyn,Bedford-Stuyvesant,40.67992,-73.93244
Manhattan,Upper West Side,40.79487,-73.96304
Manhattan,Hell's Kitchen,40.75389000000001,-73.99518
Manhattan,SoHo,40.72498,-74.00262
Manhattan,Chelsea,40.74919000000001,-74.00376999999997
Brooklyn,Bedford-Stuyvesant,40.68624000000001,-73.9515
Brooklyn,Bedford-Stuyvesant,40.69487,-73.95583
Brooklyn,Bushwick,40.70218,-73.93034
Brooklyn,Williamsburg,40.7188,-73.94417
Brooklyn,East Flatbush,40.65234,-73.95145
Manhattan,Battery Park City,40.7118,-74.01678000000003
Brooklyn,Bedford-Stuyvesant,40.67921,-73.93975
Manhattan,Hell's Kitchen,40.76186,-73.98850999999998
Bronx,Williamsbridge,40.87831,-73.86511
Queens,Long Island City,40.74881,-73.93885
Manhattan,Morningside Heights,40.80431,-73.96512
Manhattan,Harlem,40.81798,-73.94157
Brooklyn,Prospect-Lefferts Gardens,40.65931,-73.95371
Manhattan,Inwood,40.85961,-73.92911
Manhattan,Upper East Side,40.77664,-73.95749
Brooklyn,Williamsburg,40.71018,-73.94671
Brooklyn,Bedford-Stuyvesant,40.68636,-73.91711
Manhattan,East Village,40.72766,-73.97715
Brooklyn,Park Slope,40.66827,-73.98205
Manhattan,Morningside Heights,40.80441,-73.96351999999997
Brooklyn,Bedford-Stuyvesant,40.6817,-73.95204
Manhattan,Morningside Heights,40.8042,-73.96491
Manhattan,East Harlem,40.78918,-73.94787
Manhattan,Hell's Kitchen,40.76289000000001,-73.99486999999998
Brooklyn,Bergen Beach,40.61954,-73.91133
Manhattan,Upper East Side,40.7631,-73.95866
Manhattan,Chinatown,40.71787,-73.99461
Manhattan,Midtown,40.76279,-73.97494
Brooklyn,Gowanus,40.67955,-73.98435
Manhattan,East Village,40.72683,-73.97993000000002
Brooklyn,Gowanus,40.67983,-73.98408
Brooklyn,Fort Greene,40.69319,-73.98226
Brooklyn,Williamsburg,40.70308,-73.94893
Brooklyn,Boerum Hill,40.68612,-73.98988
Brooklyn,Clinton Hill,40.69194,-73.96426
Manhattan,SoHo,40.72243,-74.00027
Brooklyn,Bedford-Stuyvesant,40.68193,-73.91252
Brooklyn,Flatbush,40.64767,-73.96236
Brooklyn,Cobble Hill,40.68691,-73.99818
Brooklyn,Boerum Hill,40.68602,-73.99023000000003
Queens,Middle Village,40.7258,-73.87071
Brooklyn,Williamsburg,40.71521,-73.94473
Manhattan,Chelsea,40.75024000000001,-73.99686
Brooklyn,Borough Park,40.64749000000001,-73.99646
Queens,Long Island City,40.75918,-73.93299
Manhattan,Lower East Side,40.71454,-73.98782
Brooklyn,Bedford-Stuyvesant,40.68522,-73.93711
Manhattan,Hell's Kitchen,40.76381,-73.9919
Brooklyn,Williamsburg,40.71258,-73.94306999999998
Brooklyn,Crown Heights,40.67306,-73.95509
Brooklyn,Williamsburg,40.71131,-73.95669000000002
Brooklyn,Williamsburg,40.71301,-73.94846
Brooklyn,East Flatbush,40.64841,-73.94516
Brooklyn,Williamsburg,40.71867,-73.95161999999998
Queens,South Ozone Park,40.673,-73.79552
Brooklyn,Bedford-Stuyvesant,40.69383,-73.95268
Queens,Maspeth,40.7221,-73.90223
Staten Island,Randall Manor,40.62743,-74.12261
Manhattan,Lower East Side,40.71924,-73.98507
Manhattan,Hell's Kitchen,40.75983,-73.99064
Manhattan,Washington Heights,40.83414000000001,-73.94565
Brooklyn,Bedford-Stuyvesant,40.69071,-73.94478000000002
Queens,Woodhaven,40.68639,-73.86088000000002
Brooklyn,Crown Heights,40.67223,-73.93027
Queens,Astoria,40.76416,-73.91320999999998
Queens,Rego Park,40.73355,-73.85856
Brooklyn,Greenpoint,40.73291,-73.95989
Brooklyn,Williamsburg,40.71205,-73.95838
Brooklyn,Kensington,40.64243,-73.98049
Manhattan,Chinatown,40.71859,-73.9958
Brooklyn,Prospect-Lefferts Gardens,40.66354000000001,-73.95506999999998
Manhattan,East Village,40.72399,-73.98261
Brooklyn,Bedford-Stuyvesant,40.68005,-73.93256
Manhattan,SoHo,40.72306,-74.00005999999998
Brooklyn,Bedford-Stuyvesant,40.67974,-73.93134
Brooklyn,Bedford-Stuyvesant,40.67937,-73.93262
Brooklyn,Bedford-Stuyvesant,40.67817,-73.93198000000002
Brooklyn,Bedford-Stuyvesant,40.67784,-73.93236
Brooklyn,Bedford-Stuyvesant,40.67775,-73.93200999999998
Brooklyn,Bedford-Stuyvesant,40.67801,-73.93141999999997
Queens,Jackson Heights,40.75023,-73.87895999999998
Bronx,Concourse,40.82773,-73.92308
Queens,Elmhurst,40.74293,-73.87908
Brooklyn,Bedford-Stuyvesant,40.67931,-73.93212
Brooklyn,Prospect-Lefferts Gardens,40.66235,-73.94619
Manhattan,East Harlem,40.79112,-73.93606
Brooklyn,Bedford-Stuyvesant,40.67862,-73.93226999999997
Brooklyn,Williamsburg,40.71922,-73.94258
Queens,Ridgewood,40.69956,-73.90751999999998
Manhattan,Lower East Side,40.71555,-73.98949
Manhattan,Midtown,40.76562,-73.98233
Brooklyn,Williamsburg,40.71797,-73.95441
Brooklyn,Williamsburg,40.71435,-73.96292
Brooklyn,Williamsburg,40.71131,-73.94156
Queens,Jamaica,40.69441,-73.78954
Brooklyn,Williamsburg,40.71304,-73.96238000000002
Brooklyn,South Slope,40.66036,-73.98494000000002
Manhattan,Upper West Side,40.79896,-73.96183
Brooklyn,Bedford-Stuyvesant,40.69574,-73.93364
Queens,Astoria,40.76332,-73.92478
Staten Island,Oakwood,40.56028,-74.10678
Queens,Ridgewood,40.70177,-73.89797
Manhattan,Lower East Side,40.71434,-73.98640999999998
Manhattan,East Village,40.72434000000001,-73.98018
Manhattan,Upper West Side,40.79896,-73.96027
Brooklyn,Williamsburg,40.71121,-73.95028
Manhattan,Hell's Kitchen,40.76158,-73.99175
Manhattan,SoHo,40.72197,-74.00401
Manhattan,Chinatown,40.71415,-73.99255
Manhattan,Midtown,40.75565,-73.9634
Manhattan,Battery Park City,40.71756,-74.01659000000002
Brooklyn,Clinton Hill,40.68424,-73.96661
Brooklyn,Williamsburg,40.70572,-73.93387
Manhattan,Midtown,40.74595,-73.98509
Bronx,Allerton,40.86923,-73.86275
Manhattan,East Harlem,40.79793,-73.94334
Brooklyn,Williamsburg,40.71217,-73.95888000000002
Manhattan,Chinatown,40.71431,-73.99275
Manhattan,Kips Bay,40.74319000000001,-73.98074
Brooklyn,Bedford-Stuyvesant,40.68277,-73.92012
Queens,St. Albans,40.69161,-73.76326
Queens,Elmhurst,40.7409,-73.87738
Manhattan,Roosevelt Island,40.7662,-73.94676
Brooklyn,Williamsburg,40.71309,-73.96330999999998
Queens,Elmhurst,40.73841,-73.87751
Brooklyn,Sunset Park,40.64335,-74.02255
Brooklyn,Williamsburg,40.71823,-73.96141
Manhattan,Harlem,40.82723,-73.94216999999998
Manhattan,Midtown,40.74376,-73.98355
Manhattan,West Village,40.73513,-74.0063
Brooklyn,Williamsburg,40.70758,-73.94134
Queens,Elmhurst,40.74085,-73.87682
Manhattan,East Harlem,40.79018,-73.94014
Brooklyn,Cypress Hills,40.68983,-73.86905
Brooklyn,Williamsburg,40.719,-73.96419
Brooklyn,Bedford-Stuyvesant,40.68424,-73.92828
Brooklyn,Bedford-Stuyvesant,40.69093,-73.92754000000002
Brooklyn,East Flatbush,40.64843,-73.93549
Manhattan,Harlem,40.81834,-73.95583
Brooklyn,Bedford-Stuyvesant,40.69025,-73.93387
Brooklyn,Bedford-Stuyvesant,40.69251,-73.94549
Manhattan,Lower East Side,40.72085,-73.98945
Queens,Ridgewood,40.70242,-73.90403
Manhattan,Washington Heights,40.84726,-73.93866
Brooklyn,Bushwick,40.6952,-73.91535
Manhattan,East Village,40.72535,-73.98794000000002
Brooklyn,Bedford-Stuyvesant,40.69237,-73.94314
Queens,Flushing,40.72915,-73.79448000000002
Manhattan,Morningside Heights,40.80434,-73.9649
Manhattan,Upper East Side,40.76118,-73.96036
Queens,Rego Park,40.71605,-73.85854
Brooklyn,Borough Park,40.61979,-73.98886
Queens,Jackson Heights,40.75166,-73.88088
Brooklyn,Park Slope,40.67918,-73.97408
Brooklyn,Williamsburg,40.71093,-73.96406999999998
Manhattan,Hell's Kitchen,40.76629000000001,-73.98816
Staten Island,Randall Manor,40.62692,-74.1299
Manhattan,Chelsea,40.73798,-73.99253
Manhattan,Hell's Kitchen,40.76072,-73.98993
Manhattan,Upper West Side,40.80254,-73.96723
